# id, phi[0/pi], zeta[-90/90]
173,2.901041492377630,-0.821715040708556
174,0.252998086153811,0.144791607010092
175,0.623689272987660,-0.953909902437272
176,2.077284273408664,0.047888220545260
177,1.221237041639558,0.357887653673824
178,1.705214517333127,-1.274720103653142
179,1.475300712810562,0.510610893517840
180,2.640449112246227,-0.713295457225921
181,1.576472114124071,0.136184925928136
182,0.095590246498602,-0.195711599541072
183,2.532778540103304,-1.041853330000266
184,2.967539557165711,-0.053714085187308
185,1.104339652690022,0.830934180313656
186,1.310354784704473,0.201334793128932
187,2.302250843652208,0.808545306747472
188,1.447109199687365,0.405876727690183
189,0.060881227816507,-0.225688786627152
190,1.373959896490281,-0.884011407914938
191,2.579303609682533,-0.256298545450557
192,0.485276144300588,-1.107769609908389
193,0.624684830100338,0.160806431216459
194,1.996484218653166,0.286322294060237
195,1.141937073468643,-0.876630630795182
196,2.507314075123294,0.048609871955289
197,2.425067722973084,1.433444557285440
198,1.449544841071806,0.423532163848857
199,0.371001558603176,-0.326906708146499
200,2.204519097885390,0.335151105388680
201,1.237174616366489,-0.339218554221305
202,0.815525273725502,-0.149761581355794
203,1.754901242875817,-0.233619075998064
204,2.415583661389341,-0.033104337516460
205,2.656402965672061,-0.280678593606256
206,0.721013584092613,0.179009399519305
207,2.154691484234651,0.266849500059431
208,1.568914916135107,-0.473242374764454
209,1.345852751835442,0.361323070725492
210,0.889994891572428,-0.655683389152662
211,2.093628028749918,-0.469771658769372
212,2.948684522984195,-0.945160880089000
213,2.913608985519268,-0.402659610574314
214,2.599445635302726,0.288169905711470
215,2.658790285768598,0.646251371666312
216,2.768785749476373,-0.674995865331404
217,0.263779137251491,-0.268714772653407
218,0.879097637404883,-0.542760493031485
219,0.993757404449018,-0.618906502478984
220,2.530621130487904,-0.090141338208965
221,0.488601910415207,-0.234582480100277
222,1.291072636626848,0.930801420142038
223,1.951573154963160,1.392241198262336
224,2.970637586736657,1.107762075048162
225,1.961882964487772,1.012225480438614
226,1.218211438164514,-0.499327301295482
227,1.773362467785039,-0.500523981217006
228,1.339458288481933,0.901740281496638
229,1.510295020051154,0.203236199328159
230,1.570274595685141,0.059716337311063
231,2.378035676487129,0.121511109633353
232,2.980746828210411,0.142326497266880
233,2.591021475682859,0.502368883661379
234,0.169310142350839,0.106627813063293
235,0.962781107488759,0.160903217482910
236,2.258017462813155,-0.282009769171215
237,2.246210918316739,0.290884188266553
238,0.361649401628469,-0.950995787836205
239,2.640855926540758,0.233576847147037
240,1.339388080747129,1.016357123643116
241,2.959155441483662,-0.207402908835229
242,1.550275682152108,-0.672505693063729
243,0.399089836523184,0.898545957244818
244,2.234146469043253,0.599761151160064
245,2.156147831485891,-0.904845053904136
246,2.003387196986032,-1.220108637404337
247,2.063173578350598,0.319937934851615
248,2.057316118667606,-0.069838539755561
249,1.912787828109603,0.706360973282777
250,2.624644970811054,-0.318672266907081
251,0.607723002594506,0.076561141563117
252,0.587006628548110,0.370913896617494
253,0.340243305605563,-0.031106073439696
254,0.914875491981287,0.118919641389623
255,2.245089779660840,-0.892371262996424
256,0.268033867158290,-0.029716842642054
257,0.948065073463507,0.875759095583277
258,1.938794146819535,-0.621626066419507
259,1.209537399592086,-0.640751223740276
260,1.225195707113817,0.160065941579158
261,1.436572689872919,-0.581390991352417
262,0.984438007169347,-0.701479199591603
263,1.549681065382720,0.296485216159847
264,3.035603974123265,-0.642620711990124
265,2.561334969234033,0.616773408265967
266,0.747603082709046,0.545457513317366
267,2.225628703322634,0.676265819052725
268,1.567647304811826,-0.215214565902453
269,2.016597775374941,-0.157389199622286
270,2.323143189676607,-1.358156745254828
271,1.268438639196709,-0.714368675554719
272,2.917899218950581,-0.923374013500018
273,3.082971646125499,-0.101153014056484
274,1.116766296383325,1.072115994273057
275,0.861004881208844,0.381238906182538
276,0.431147886550491,-0.140570310341659
277,0.692337038721712,-0.054173819921180
278,1.637603289154266,-1.016300040448732
279,1.490390263708901,0.708852628811257
280,2.294454974435661,-0.898085979366922
281,0.312873397455995,-0.439180300016640
282,2.491649498108104,-1.068770168784585
283,0.869194059798732,0.888569547735002
284,1.045079645357056,1.195268174426089
285,2.438137121866554,0.291770024748331
286,0.584368365782798,-0.350723938358818
287,3.034791187205752,-1.517611779999514
288,1.185177353252715,0.531188516296907
289,2.489521745810646,0.691981028972144
290,2.318760576773018,0.072394846065410
291,0.403337065486107,0.075077296358297
292,2.220744635491231,0.041151902733876
293,2.729230254752108,0.488280232398091
294,2.060346605110058,1.409860597811557
295,1.418335243827920,0.291488437089597
296,1.308606427644676,-0.366869387872337
297,2.574796572308781,-0.241305723020267
298,0.395698966286644,0.064955091882778
299,1.471352768290425,0.157773849189681
300,0.677138130872822,-0.167011224762475
301,2.384334810055219,0.808350898680332
302,1.400694610713711,-0.690274159413658
303,1.710226313717330,-0.140268889359249
304,1.088198422919077,-0.473460805754974
305,2.587595782074632,-0.501786399492043
306,2.068712048433085,-0.337726509985686
307,1.127521780594842,0.259285891479648
308,2.437239236032008,0.700781552084753
309,0.098343911761568,0.010229951582556
310,0.176580972004792,-0.546828239400578
311,0.817189080514877,-0.490358085279580
312,1.166453031245393,0.123585752866125
313,2.683761522089264,-0.976091897450105
314,2.477732175349393,0.362605267628795
315,2.862146900907789,-1.093638418821867
316,1.369399599561950,0.833057812850969
317,0.622715320268197,0.323637376822995
318,2.871766656848056,0.307040193110234
319,0.670049222080999,-0.517718481663594
320,1.018021763125701,0.444395897875235
321,1.487715739040752,-0.178892084477966
322,2.662488554599963,0.073301039898005
323,0.686129155787761,0.076189609708121
324,1.620908518381765,0.318060955871142
325,1.400929686171913,-0.765257942097975
326,1.295113469789028,0.216376639303303
327,1.035968593805658,-1.036884885295254
328,0.733212465321508,0.086218533608359
329,2.472871996653552,-0.393630937849436
330,0.997716388612077,1.289746188530892
331,1.793064299345485,-0.656278021458474
332,0.730890582999116,-0.205248310203536
333,3.067392922301628,-0.792941179017249
334,1.650150961838353,-0.717436968948017
335,2.503364781125847,-0.334175595042751
336,2.240736449392308,-0.602182686834856
337,1.435330728909454,-0.540037180745635
338,1.214426371612757,-1.160223795487606
339,2.849664492764647,0.001881833874378
340,0.179534026560450,0.407108658089764
341,2.198780540830922,0.476845705123710
342,0.339877558719920,1.339083560981367
343,1.870886837166179,-0.743571278651919
344,1.427737139770449,0.760703331286449
345,1.939330863314374,-0.641210103422953
346,1.451566409090217,-0.890929649271223
347,2.210477550226930,-0.088527255523449
348,1.683956728325555,0.633456585295660
349,2.326914619416105,-0.561580431941574
350,1.841796901048040,0.295184514118288
351,1.799071864377839,-0.066787734566433
352,1.428190323129104,-1.110731985058855
353,0.071223262754134,0.294410209681926
354,1.909817884567941,0.653322564043517
355,1.829138448626170,0.510551284181611
356,0.290768236286125,-0.772911947245232
357,0.466141382364620,-0.524636521503460
358,0.232593975618359,-0.260455380513915
359,0.161230954878279,-1.188520786341165
360,1.461987805573931,-0.004098498241767
361,3.008693373144908,1.284899448529836
362,0.706452979525574,0.153385293756789
363,0.834362549693403,-1.178722598586245
364,0.148028888893110,0.272432891376378
365,1.037305176133946,-0.899915269089416
366,1.549459218428971,1.044492837280476
367,1.392648890050604,1.177376269687056
368,1.067073548564171,0.262095828469266
369,0.717594552207043,-0.945398846081446
370,2.932712519548614,0.690782828665566
371,2.639455203203303,1.374554384921409
372,2.035203659000745,0.996920233374574
373,2.473791870198689,-1.127849092306462
374,2.546461470550770,0.107152068223756
375,0.465701971548284,0.396388069781529
376,0.395617639144948,-0.749264900964259
377,0.078720838578336,-0.596747311674602
378,0.924457929539149,-0.646825337621001
379,1.519420633944780,0.013452475032885
380,2.562028347711035,-0.371555570202540
381,1.867491623456634,-0.349668111913289
382,1.972079373336069,0.912010313386487
383,1.166188336652228,-0.238797314435995
384,0.653181092091295,0.085953015815815
385,0.120713343926754,-1.004347009016552
386,3.109674402728206,-0.214471746809155
387,1.928888524108275,0.555670958146010
388,2.079254476350327,0.131050215847367
389,2.599617733608903,0.038806419016714
390,2.533566457968860,0.572165351492651
391,3.040996349108135,0.629495853859639
392,2.348839222892650,-0.655320285683212
393,1.548441157085694,0.938692645206443
394,2.886179888428022,-1.153983932631865
395,0.575880373178316,0.138715284387638
396,2.372961317426604,1.233122976708484
397,1.849303092120694,0.205796746124096
398,1.400069529686564,1.437907526736148
399,1.728201106467446,-0.912336307510517
400,1.553924652733928,1.051963631011458
401,1.616473396219199,-0.602114937708126
402,1.846820194534398,-0.046298515272400
403,2.605854461077476,-0.694961074379806
404,3.001156475672581,0.159512962130590
405,0.432056648818242,-0.694709836329872
406,2.044180300541325,-0.666023713125639
407,1.181740166523516,1.201604503115331
408,1.866490560204263,0.631007899079236
409,3.016991788200279,0.992742228945408
410,2.801678391992389,-0.389071340516108
411,2.205472782766121,-0.289381166334786
412,0.231465233321402,-0.857986303926480
413,1.421282938996710,-0.708329935093842
414,1.904654612519410,1.090094937875421
415,2.098558944598534,-0.063508183259475
416,0.906858290445831,0.212375328657440
417,2.858208077346470,0.633501961614748
418,0.540835462539736,0.877941128445582
419,1.556278074966955,0.946302081551185
420,2.283712012089418,-0.545197238712362
421,1.531044581358843,-0.356069643536388
422,1.796530602438164,-0.490491966444302
423,2.708442440218986,0.083384125184535
424,1.558359751126495,0.172530400934632
425,2.825780088682844,1.072827371632727
426,0.022316945750371,-0.411022001543774
427,1.105260737132802,0.909486554637282
428,0.553221717147463,0.350744084421533
429,1.818530333489583,0.312444927211928
430,1.325591423548065,0.171627173381027
431,0.845714842559575,0.042365053299511
432,1.310884618656523,0.283555594873431
433,2.709044150692604,0.076222537367702
434,2.693935851030045,-0.841846504460996
435,3.048446931575851,0.642632168451189
436,0.482035614850077,0.245380177001090
437,2.631205251355196,-0.676502451496454
438,1.270842533793531,0.000149104421415
439,2.154992294209789,1.324479037556610
440,0.714721363908563,-0.316926945738266
441,1.095456716365851,1.027619413752225
442,1.395765382115205,-0.772338955801443
443,2.710796390941308,-0.467535459878749
444,0.752842819845734,-0.214525959473890
445,0.447488174221991,0.322060673436961
446,0.838923994627881,1.284257515963055
447,0.815252790880921,-0.908448388161276
448,0.554390914358871,-0.080007004816766
449,0.356450841928229,0.645611144529819
450,1.733208946643562,0.241381460480805
451,2.894998802358189,0.078770194319167
452,1.166026234009562,0.603234761703818
453,2.589272780148115,-0.808053509496510
454,1.408592154841559,0.225456843319596
455,0.850424116883509,-0.619043161008097
456,1.168657672908024,-0.659315037883664
457,0.743973221576013,0.119497129488292
458,2.070728991212007,0.623521139252457
459,2.993075351792092,-0.253455405434942
460,2.163311727213038,-0.627277178818529
461,0.390000546793287,0.562840738143965
462,1.266613787091467,0.488243050928906
463,2.035424691913592,-0.653691916941442
464,2.523516144302851,-0.074630471922378
465,0.324285294334430,0.225625979561713
466,2.936154444864358,0.594658593187850
467,0.037713834229139,-0.017284715031044
468,2.814143774395283,0.395360992858099
469,2.232342461912213,0.050350238919077
470,2.763997794217927,-0.359049804650762
471,0.526911241879394,0.043498974704520
472,0.605575075194407,0.621603279440961
473,1.449567081453212,0.154551477555687
474,0.359746154567798,-0.370071951746974
475,2.376744231568942,-0.487073050006944
476,1.993964476917413,0.728761954521410
477,2.685615273510655,0.052597879598693
478,1.507877690075920,0.518562483769222
479,0.671365851789918,1.003236239137027
480,1.798046558497532,-0.397743129834408
481,0.629143894207727,0.148803737971466
482,0.879564568216943,-0.357642716512026
483,0.051308235358331,0.908325552436068
484,1.056152598157436,-0.841543029194908
485,3.131149250910371,-0.120277639340777
486,1.707649613963639,0.213987690557019
487,0.588919600481990,0.966527132788308
488,0.126680042903465,-1.120296713407336
489,0.045241935247148,0.475436582780323
490,1.304146715893306,0.811007296143017
491,0.273019703480693,0.492042079232598
492,1.176414631569739,0.462177801681546
493,2.669810919216394,-0.439845246680616
494,2.542917551751880,-0.939925748800863
495,0.423075288016269,-0.260025918971793
496,1.684762200369147,-1.039093537732557
497,1.900777238884155,0.622138598573670
498,0.201100498559306,0.030015470227585
499,0.515959302577418,-0.624723141460997
500,0.171213454942248,1.016476340711296
501,2.180988536779423,-0.180035922465945
502,0.514028406646104,-0.164423869962946
503,1.060513204218291,-0.406758822017618
504,2.188068404978000,0.055927143579100
505,1.648355704834948,-1.107814563506725
506,2.383369853170821,1.347463910284608
507,1.547525370250598,0.626941734791619
508,1.002815579958468,-0.334975340846585
509,1.909806978992593,0.227766068284913
510,0.141105439757320,-0.550808758791460
511,2.431916231661570,0.364305874718668
512,0.631021552733609,-0.133642107261663
513,0.795258956855927,0.566767358058233
514,0.457234315011041,0.504751902723620
515,0.011707028278355,0.411604729719480
516,2.869051419103357,0.143086771673299
517,1.118101315980792,-0.628471590530378
518,3.031039526395031,-0.997919092625356
519,1.837203333451831,-0.097544754645172
520,1.751755390893656,0.030731705667855
521,0.000427805247871,-0.496129801837100
522,2.705866626715148,0.802951736585161
523,2.027289308193060,-0.926249465349074
524,3.090094261680569,-0.895535248715419
525,2.905747274898093,-0.560579968892426
526,2.999492486387242,-0.001828073356377
527,3.061738106263276,1.190576699290551
528,2.281481655023358,0.099791595199777
529,1.459389261493028,-1.111748146500018
530,0.726036543865756,0.245016988713943
531,2.921136554950550,-0.511425170374006
532,1.088295765910421,-0.286870725718629
533,1.425899052428794,0.135767417456828
534,1.821126510591330,-0.892362601751802
535,3.049008776348082,-1.374725407912717
536,1.237717223450241,0.563309690341339
537,1.557279474997244,0.587206465387080
538,0.771194771972349,-0.583468306170686
539,1.962670192769187,-0.250363433430661
540,2.601870097222031,-0.514335685816721
541,1.461544001369173,0.340047973835942
542,1.333399477590242,0.116917158332944
543,2.767063755990776,-0.391633315096621
544,0.356647565556738,0.418850396737763
545,0.878944644266955,0.511344876712618
546,3.137275088917369,-0.051449571501833
547,2.935178329845558,0.204839572502980
548,0.730200035600256,1.198704465338223
549,2.564195010837979,-0.640301853902326
550,2.754969172410524,0.069928126303075
551,0.946890085141209,-0.799313469084603
552,2.070135619944287,1.257786971575553
553,1.106058969695344,0.657495767006775
554,2.837643398065172,1.132884745008567
555,0.637378893115708,-1.049075915927937
556,0.493427313227371,0.748188308631341
557,2.191270018994438,0.187413673518636
558,2.728509140246213,-0.760618865997885
559,0.845991685096445,-0.231146935536123
560,1.904907684901864,0.298006613965994
561,1.295772281787742,-0.869317584388838
562,2.557388578564203,0.876678753534044
563,1.483031195615922,0.173376760645883
564,2.707952206880100,1.165934919704724
565,1.580222021415482,-0.664941791173090
566,0.005391675668322,0.025164136136705
567,2.709650855579525,-0.372659253909934
568,0.114864500240664,-0.727626804151538
569,1.207121578850457,-1.018068933892748
570,2.859616870909740,0.060270852497818
571,2.080350926132387,0.626294730725621
572,2.397337033758657,0.556434343499458
573,1.985051090437367,-0.836321842496736
574,0.188884997043272,-0.699905397061020
575,0.437145407282587,-1.328718742522447
576,1.474088209924108,0.740623615126906
577,1.111552922135049,1.326512078219892
578,1.372583837195196,-0.616374181937666
579,1.116558097705884,-1.125490125723389
580,2.766791786356756,0.266288892668905
581,0.007555469747022,-0.928358350145199
582,3.125118683100119,-0.327704206332517
583,0.389530529081991,-0.337501356073917
584,0.825049104794896,-0.059355620708782
585,1.513879126752463,0.471409551030966
586,1.178289166160701,1.094852127596335
587,1.954814543057861,-0.521959407803805
588,2.638423348918726,0.441293082778815
589,2.367135477999831,-0.087158515103018
590,2.662181150552438,-0.130832953368197
591,1.247581336129233,-0.053576564774014
592,0.099524835099666,-0.743960507642951
593,1.665420323384767,-0.459600873808214
594,3.072550030458773,0.468940740152600
595,0.564153905026407,0.044656078768361
596,1.915745231047275,-0.031346902472620
597,2.687276017406820,0.434143754547277
598,1.918403001002472,-0.168758667867182
599,0.105520053933186,-0.306644793532836
600,1.377550387325410,0.516547413721861
601,1.990370338022839,-0.824656128981935
602,1.378075723792621,-0.013258130095541
603,0.029010546161808,0.680070952847131
604,0.873532435770532,-0.461449260468459
605,2.715829923963709,0.128274967760508
606,2.168815768231184,0.680889418491650
607,2.919312752784740,-1.221646391127575
608,2.202884080497758,-0.688332131545082
609,2.253515836417261,0.931508830203271
610,2.072201638634877,1.132232888975300
611,0.855696054903065,0.112514396047565
612,1.308605986900635,0.755101291595174
613,2.707820095428436,0.402307897969838
614,0.902081999932872,0.161532327505402
615,0.289598796818472,-0.101957686935234
616,3.001081601847669,-0.324521799252433
617,0.490824141343723,-0.567910508117791
618,1.958247425276837,0.826420445877123
619,2.422473719792079,-0.108443244089192
620,3.131723705553131,0.433669052958204
621,2.190284867892024,-0.257816247265129
622,0.468957069726411,0.303408944098238
623,0.374182275688649,-0.441115069301364
624,1.501929303073901,-1.144247188885847
625,2.024207422735147,0.318612675201166
626,2.127369842008871,-0.104074256192271
627,0.761738021419635,1.159576032145605
628,2.832652856949922,-0.756896506198226
629,0.172746412590674,-0.508344258269623
630,2.302581077545583,-0.389251003757948
631,0.103208374759908,0.821113858768053
632,3.106476040771958,-0.051011151351610
633,2.140232216854479,-0.520036702960974
634,0.372158558681651,0.368611935313568
635,1.687656886735370,-0.517858741144620
636,0.829068952778565,0.428706307491289
637,1.606748111522935,-0.239390330525864
638,1.772304784386685,0.725729714815083
639,2.960414454103553,0.846160615740724
640,1.118031581939831,0.816457337630695
641,2.202321895600850,-0.456709939803945
642,1.425494199125077,1.008012061589679
643,1.341303417456655,-0.924301319150881
644,1.655372256450049,-1.159474033256255
645,1.288557407705351,0.671851141199404
646,0.606530844433120,-1.361144744944274
647,2.458792767374027,-0.038440202291015
648,0.995831653127435,0.977233891245468
649,2.695230512228230,-0.536558207663582
650,2.820967868596889,1.297288643097746
651,0.834759367527388,-0.635198444301657
652,1.664744275547785,-1.326150755767619
653,1.903608153441765,0.385630554993327
654,1.296988517167681,0.402690088237517
655,2.820860303927433,-1.027806529245928
656,1.832672163883499,0.489646992799199
657,2.195969537620044,0.882738684509589
658,1.168005323134753,0.113078894123026
659,1.696735253339918,-0.097015392585158
660,1.365220859968108,0.446195688825031
661,1.619541268950105,0.564051560992694
662,2.687561493672181,1.213711730579029
663,3.020696550842090,1.027194040041366
664,1.844136192307003,-0.028065073654305
665,2.663111195811812,-0.079727878738927
666,3.115902825656629,-0.598592989132727
667,2.898848570915753,1.107235922156088
668,1.384503008250167,-0.267392614373903
669,1.841291426081903,0.906653952691653
670,0.492492988741871,-0.232093401880067
671,3.129808796054053,-0.083410330882731
672,0.918784020461526,-0.267363035664764
673,1.328930081310384,-0.585026686917774
674,1.374077592043643,0.754190462642069
675,0.370437441379165,-0.247749702655004
676,0.397060583232885,0.490890159625816
677,1.739312910142292,-0.699927657976506
678,2.477217619391630,1.168416147325659
679,1.869409188392098,0.444709404207987
680,0.375563541568292,0.496801058661155
681,1.059462259059015,-0.196598710241527
682,0.465222332306778,0.319915280578982
683,1.385373257963032,0.839317966765903
684,1.225181301199518,-0.962243551861929
685,0.224314106935268,0.510579126166996
686,1.340911160044627,0.986757563192686
687,1.297777040346019,1.357636025320579
688,0.056258744592623,0.359617404931467
689,0.185979317893394,0.949291220777683
690,0.221655801536654,-0.810145174864925
691,0.515221099670208,1.421450386066483
692,1.174798126214726,-0.197728224515126
693,1.211966924054741,0.074290547197478
694,2.628967224442131,-0.182759777858384
695,1.800278711193092,-0.232484730539483
696,2.251200367014354,0.042783373950277
697,2.014861642036315,-0.489344076598648
698,2.608020276696964,-1.163720627864441
699,0.138543551868037,0.027096241583965
700,0.038117603849269,-0.478097975536592
701,1.964061386509762,1.021158947710293
702,1.562670817471727,-0.646604403137071
703,0.626864263045759,0.629912369649670
704,2.931228930358933,0.166552780875608
705,0.604844053721383,1.082673268305063
706,2.340517152922331,0.696599189361155
707,0.801197356180857,-0.606720797706406
708,1.003418821000904,0.613898783692114
709,2.571663642447994,-1.021211378219490
710,3.043426026638402,-0.678514135466625
711,0.947329314131026,0.851170765853934
712,1.932574824145039,0.165011764999961
713,0.765422604869866,0.824793432631513
714,0.935896153426505,0.891990629144821
715,2.604790864749504,0.187123912067508
716,0.401479096668366,-0.706149523319640
717,0.421710603744999,0.980970254695984
718,0.201752829588603,-1.190054903629460
719,3.079641478597686,0.613500467566634
720,0.241653916739633,0.579245443225821
721,1.789171157537593,0.510285435632023
722,1.642631807848764,-0.793132007460923
723,2.500300674848237,0.674938856338991
724,0.181235728164966,-0.216615300705143
725,2.203036571190887,-0.303640373418459
726,2.710046890400108,0.354247975782993
727,2.856719429059036,0.105565799415811
728,0.029415393879725,-1.172677057222887
729,1.434994393314039,0.066584949425838
730,0.552977709633157,-1.390525132187842
731,2.355645072933330,-0.779287927702561
732,0.648434981998778,-0.358068243671295
733,0.952914224359097,0.831407045200927
734,2.128304201834546,-1.026930909433750
735,0.582780886583001,0.697312218090633
736,2.093303391937153,0.025755241958057
737,0.333257459130603,0.174419741671900
738,1.495388653846742,0.631675119029603
739,0.531435990693669,-0.877088001845380
740,1.999237377806980,-0.742394138522499
741,1.862146271715452,-0.773898429321404
742,0.176569624948301,-0.469024789233326
743,2.633564600251969,0.360195634633720
744,0.195743709471298,-0.242732652854104
745,0.919081583299354,-0.092737749576185
746,1.922158060844925,0.367313755306171
747,1.019599102555373,-0.824753126803606
748,1.795735612688928,-0.529729496736658
749,1.836977098387978,-0.911448219749514
750,2.027296400585681,-0.041094629449306
751,0.912506446234271,0.953928570178785
752,0.705198118897269,0.818065703981648
753,2.228019623524392,-0.124588402248276
